month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,Full Address,Latitude,Longitude,nearest_bus_stop_distance,nearest_mrt_distance,nearest_mall_distance,nearest_school_distance,bus_stop_count,mrt_count,mall_count,school_count
2024-09,TAMPINES,3 ROOM,157,TAMPINES ST 12,04 TO 06,68,New Generation,1985,59 years 05 months,500088,157 TAMPINES ST 12,1.3510733,103.9450039,154.4874047415708,429.60786341736843,159.16624556136634,135.0148029812321,15,1,4,3
2024-09,TAMPINES,3 ROOM,161,TAMPINES ST 12,04 TO 06,74,Model A,1984,59 years 01 month,480000,161 TAMPINES ST 12,1.3500008,103.9459783,237.57121319471915,581.9557778242983,308.57899951130133,209.22291427785672,13,1,4,6
2024-10,TAMPINES,3 ROOM,161,TAMPINES ST 12,07 TO 09,74,Model A,1984,59 years 01 month,490000,161 TAMPINES ST 12,1.3500008,103.9459783,237.57121319471915,581.9557778242983,308.57899951130133,209.22291427785672,13,1,4,6
2024-01,TAMPINES,3 ROOM,249,TAMPINES ST 21,07 TO 09,79,Model A,1984,59 years 09 months,456888,249 TAMPINES ST 21,1.3518684,103.9484633,127.83104963997758,622.0929113039331,423.31450553760567,266.7035297687776,16,1,3,6
2024-01,TAMPINES,3 ROOM,201B,TAMPINES ST 21,04 TO 06,82,New Generation,1987,62 years 11 months,485000,201B TAMPINES ST 21,1.3534532,103.9530099,34.17755851178611,355.05104201962473,,321.02088350757367,18,1,0,6
2024-01,TAMPINES,3 ROOM,240,TAMPINES ST 21,01 TO 03,74,Model A,1984,59 years 08 months,440000,240 TAMPINES ST 21,1.3550041,103.9471214,25.181679549302988,389.1702671915537,246.52264286641892,175.85879256044254,19,1,4,2
2024-01,TAMPINES,3 ROOM,243,TAMPINES ST 21,04 TO 06,74,Model A,1984,59 years 06 months,489000,243 TAMPINES ST 21,1.3541953,103.9471221,100.50912281759987,391.9589954767159,227.26210902609236,156.74442996454113,20,1,4,5
2024-01,TAMPINES,3 ROOM,243,TAMPINES ST 21,07 TO 09,74,Model A,1984,59 years 06 months,465000,243 TAMPINES ST 21,1.3541953,103.9471221,100.50912281759987,391.9589954767159,227.26210902609236,156.74442996454113,20,1,4,5
2024-01,TAMPINES,3 ROOM,267,TAMPINES ST 21,01 TO 03,75,Model A,1983,58 years 07 months,414000,267 TAMPINES ST 21,1.3507728,103.9492592,138.42831109400308,762.047064911239,540.5280895568889,179.85807760414465,13,1,1,7
2024-01,TAMPINES,3 ROOM,266,TAMPINES ST 21,07 TO 09,74,Model A,1984,59 years 06 months,445000,266 TAMPINES ST 21,1.3519657,103.9502377,27.557822967376037,,,96.81035010120269,17,0,0,4
2024-01,TAMPINES,3 ROOM,271,TAMPINES ST 21,01 TO 03,75,Model A,1984,59 years 09 months,400000,271 TAMPINES ST 21,1.3498083,103.949578,45.064665053563864,,,177.07771202246036,12,0,0,6
2024-02,TAMPINES,3 ROOM,255,TAMPINES ST 21,01 TO 03,72,New Generation,1984,59 years 06 months,430000,255 TAMPINES ST 21,1.3527433,103.9503836,114.36815030706194,,,156.63405780662544,20,0,0,5
2024-02,TAMPINES,3 ROOM,249,TAMPINES ST 21,07 TO 09,79,Model A,1984,59 years 08 months,440000,249 TAMPINES ST 21,1.3518684,103.9484633,127.83104963997758,622.0929113039331,423.31450553760567,266.7035297687776,16,1,3,6
2024-02,TAMPINES,3 ROOM,234,TAMPINES ST 21,10 TO 12,73,Model A,1984,59 years 10 months,455000,234 TAMPINES ST 21,1.3559041,103.9480246,98.06803476572814,505.92479482377263,381.4799002829094,188.17602158797575,20,1,3,3
2024-02,TAMPINES,3 ROOM,202,TAMPINES ST 21,07 TO 09,75,Model A,1983,58 years 11 months,440888,202 TAMPINES ST 21,1.3529053,103.9525392,95.4187782234616,435.0734044724286,,241.37268429859807,19,1,0,5
2024-02,TAMPINES,3 ROOM,208,TAMPINES ST 21,07 TO 09,75,Model A,1982,57 years 08 months,446000,208 TAMPINES ST 21,1.3512001,103.9530567,59.28928500015241,,,237.8657390362317,16,0,0,4
2024-02,TAMPINES,3 ROOM,208,TAMPINES ST 21,01 TO 03,79,Model A,1982,57 years 08 months,450800,208 TAMPINES ST 21,1.3512001,103.9530567,59.28928500015241,,,237.8657390362317,16,0,0,4
2024-03,TAMPINES,3 ROOM,251,TAMPINES ST 21,01 TO 03,74,Model A,1985,60 years,455000,251 TAMPINES ST 21,1.3527554,103.9481192,64.05414285753552,543.4913888487436,371.02292678178196,174.56087333428997,15,1,4,7
2024-04,TAMPINES,3 ROOM,271,TAMPINES ST 21,04 TO 06,75,Model A,1984,59 years 07 months,405000,271 TAMPINES ST 21,1.3498083,103.949578,45.064665053563864,,,177.07771202246036,12,0,0,6
2024-04,TAMPINES,3 ROOM,202,TAMPINES ST 21,01 TO 03,79,Model A,1983,58 years 10 months,435000,202 TAMPINES ST 21,1.3529053,103.9525392,95.4187782234616,435.0734044724286,,241.37268429859807,19,1,0,5
2024-04,TAMPINES,3 ROOM,243,TAMPINES ST 21,10 TO 12,74,Model A,1984,59 years 03 months,488000,243 TAMPINES ST 21,1.3541953,103.9471221,100.50912281759987,391.9589954767159,227.26210902609236,156.74442996454113,20,1,4,5
2024-04,TAMPINES,3 ROOM,201B,TAMPINES ST 21,04 TO 06,67,New Generation,1987,62 years 08 months,408000,201B TAMPINES ST 21,1.3534532,103.9530099,34.17755851178611,355.05104201962473,,321.02088350757367,18,1,0,6
2024-04,TAMPINES,3 ROOM,265,TAMPINES ST 21,04 TO 06,78,Model A,1984,59 years 06 months,445000,265 TAMPINES ST 21,1.3524535,103.9502389,81.44755531014478,,,136.1778391562183,19,0,0,5
2024-04,TAMPINES,3 ROOM,271,TAMPINES ST 21,04 TO 06,79,Model A,1984,59 years 06 months,440000,271 TAMPINES ST 21,1.3498083,103.949578,45.064665053563864,,,177.07771202246036,12,0,0,6
2024-05,TAMPINES,3 ROOM,205,TAMPINES ST 21,01 TO 03,75,Model A,1983,58 years 03 months,425888,205 TAMPINES ST 21,1.3517176,103.951966,139.1786440073071,,,119.0684330265207,14,0,0,5
2024-05,TAMPINES,3 ROOM,270,TAMPINES ST 21,01 TO 03,75,Model A,1985,60 years 08 months,455000,270 TAMPINES ST 21,1.3496301,103.9486352,73.91321563584452,790.2722195620585,538.8652879258324,277.640662634912,13,1,1,7
2024-05,TAMPINES,3 ROOM,267,TAMPINES ST 21,07 TO 09,79,Model A,1983,58 years 03 months,468000,267 TAMPINES ST 21,1.3507728,103.9492592,138.42831109400308,762.047064911239,540.5280895568889,179.85807760414465,13,1,1,7
2024-05,TAMPINES,3 ROOM,270,TAMPINES ST 21,10 TO 12,75,Model A,1985,60 years 08 months,452000,270 TAMPINES ST 21,1.3496301,103.9486352,73.91321563584452,790.2722195620585,538.8652879258324,277.640662634912,13,1,1,7
2024-05,TAMPINES,3 ROOM,241,TAMPINES ST 21,01 TO 03,74,Model A,1985,59 years 09 months,470000,241 TAMPINES ST 21,1.3546152,103.9471166,64.45762849649613,387.37738952748356,232.65778509249898,161.4064252106667,20,1,4,3
2024-05,TAMPINES,3 ROOM,262,TAMPINES ST 21,04 TO 06,74,Model A,1984,59 years 08 months,446800,262 TAMPINES ST 21,1.3537566,103.9509704,113.38704022211274,509.647497730734,,256.3096435985824,19,1,0,5
2024-05,TAMPINES,3 ROOM,271,TAMPINES ST 21,04 TO 06,75,Model A,1984,59 years 06 months,420000,271 TAMPINES ST 21,1.3498083,103.949578,45.064665053563864,,,177.07771202246036,12,0,0,6
2024-05,TAMPINES,3 ROOM,269,TAMPINES ST 21,04 TO 06,79,Model A,1984,58 years 10 months,450000,269 TAMPINES ST 21,1.3507454,103.9480244,195.02957894813807,655.9576765076677,415.9625197397336,317.23326849284325,14,1,3,7
2024-05,TAMPINES,3 ROOM,267,TAMPINES ST 21,07 TO 09,79,Model A,1983,58 years 02 months,455000,267 TAMPINES ST 21,1.3507728,103.9492592,138.42831109400308,762.047064911239,540.5280895568889,179.85807760414465,13,1,1,7
2024-05,TAMPINES,3 ROOM,266,TAMPINES ST 21,04 TO 06,78,Model A,1984,59 years 03 months,455888,266 TAMPINES ST 21,1.3519657,103.9502377,27.557822967376037,,,96.81035010120269,17,0,0,4
2024-06,TAMPINES,3 ROOM,267,TAMPINES ST 21,10 TO 12,75,Model A,1983,58 years 02 months,445000,267 TAMPINES ST 21,1.3507728,103.9492592,138.42831109400308,762.047064911239,540.5280895568889,179.85807760414465,13,1,1,7
2024-06,TAMPINES,3 ROOM,270,TAMPINES ST 21,04 TO 06,75,Model A,1985,60 years 07 months,440888,270 TAMPINES ST 21,1.3496301,103.9486352,73.91321563584452,790.2722195620585,538.8652879258324,277.640662634912,13,1,1,7
2024-06,TAMPINES,3 ROOM,251,TAMPINES ST 21,10 TO 12,78,Model A,1985,59 years 08 months,438000,251 TAMPINES ST 21,1.3527554,103.9481192,64.05414285753552,543.4913888487436,371.02292678178196,174.56087333428997,15,1,4,7
2024-07,TAMPINES,3 ROOM,244,TAMPINES ST 21,07 TO 09,74,Model A,1984,59 years 01 month,493888,244 TAMPINES ST 21,1.3538084,103.947115,81.95564460942221,399.6110740225461,229.2680954374245,165.66079709184467,19,1,4,6
2024-07,TAMPINES,3 ROOM,240,TAMPINES ST 21,01 TO 03,74,Model A,1984,59 years 02 months,440000,240 TAMPINES ST 21,1.3550041,103.9471214,25.181679549302988,389.1702671915537,246.52264286641892,175.85879256044254,20,1,4,2
2024-07,TAMPINES,3 ROOM,202,TAMPINES ST 21,04 TO 06,79,Model A,1983,58 years 05 months,475000,202 TAMPINES ST 21,1.3529053,103.9525392,95.4187782234616,435.0734044724286,,241.37268429859807,19,1,0,4
2024-07,TAMPINES,3 ROOM,237,TAMPINES ST 21,10 TO 12,73,Model A,1984,59 years 04 months,490000,237 TAMPINES ST 21,1.3554905,103.9472122,31.01124589150389,407.2120346949697,280.4939828577269,198.4338330176123,20,1,4,2
2024-08,TAMPINES,3 ROOM,259,TAMPINES ST 21,04 TO 06,78,Model A,1985,59 years 08 months,420000,259 TAMPINES ST 21,1.3551357,103.9499859,93.03747744189052,563.9691378441395,,187.84406800891452,21,1,0,4
2024-08,TAMPINES,3 ROOM,234,TAMPINES ST 21,04 TO 06,73,Model A,1984,59 years 05 months,475000,234 TAMPINES ST 21,1.3559041,103.9480246,98.06803476572814,505.92479482377263,381.4799002829094,188.17602158797575,20,1,3,3
2024-08,TAMPINES,3 ROOM,263,TAMPINES ST 21,07 TO 09,74,Model A,1984,59 years 02 months,462888,263 TAMPINES ST 21,1.353306,103.9511443,165.3770493642562,519.3793655717529,,207.79067946154998,19,1,0,5
2024-08,TAMPINES,3 ROOM,251,TAMPINES ST 21,01 TO 03,74,Model A,1985,59 years 06 months,491000,251 TAMPINES ST 21,1.3527554,103.9481192,64.05414285753552,543.4913888487436,371.02292678178196,174.56087333428997,15,1,4,6
2024-08,TAMPINES,3 ROOM,209,TAMPINES ST 21,04 TO 06,75,Model A,1982,57 years 01 month,435000,209 TAMPINES ST 21,1.3519174,103.9528322,130.28480933477988,508.62884841233557,,217.9300524574753,17,1,0,4
2024-08,TAMPINES,3 ROOM,271,TAMPINES ST 21,04 TO 06,75,Model A,1984,59 years 02 months,425000,271 TAMPINES ST 21,1.3498083,103.949578,45.064665053563864,,,177.07771202246036,12,0,0,5
2024-08,TAMPINES,3 ROOM,262,TAMPINES ST 21,10 TO 12,74,Model A,1984,59 years 04 months,475000,262 TAMPINES ST 21,1.3537566,103.9509704,113.38704022211274,509.647497730734,,256.3096435985824,19,1,0,4
2024-08,TAMPINES,3 ROOM,209,TAMPINES ST 21,04 TO 06,75,Model A,1982,57 years,460000,209 TAMPINES ST 21,1.3519174,103.9528322,130.28480933477988,508.62884841233557,,217.9300524574753,17,1,0,4
2024-09,TAMPINES,3 ROOM,252,TAMPINES ST 21,01 TO 03,67,New Generation,1985,59 years 07 months,450000,252 TAMPINES ST 21,1.352547,103.9490641,161.2206680173433,649.4809251875023,476.8644023133705,200.64335412039216,21,1,2,4
2024-09,TAMPINES,3 ROOM,201B,TAMPINES ST 21,04 TO 06,82,New Generation,1987,62 years 03 months,485000,201B TAMPINES ST 21,1.3534532,103.9530099,34.17755851178611,355.05104201962473,,321.02088350757367,18,1,0,5
2024-09,TAMPINES,3 ROOM,262,TAMPINES ST 21,07 TO 09,74,Model A,1984,59 years 04 months,470000,262 TAMPINES ST 21,1.3537566,103.9509704,113.38704022211274,509.647497730734,,256.3096435985824,19,1,0,4
2024-09,TAMPINES,3 ROOM,271,TAMPINES ST 21,04 TO 06,75,Model A,1984,59 years 02 months,438000,271 TAMPINES ST 21,1.3498083,103.949578,45.064665053563864,,,177.07771202246036,12,0,0,5
2024-09,TAMPINES,3 ROOM,253,TAMPINES ST 21,07 TO 09,74,Model A,1984,58 years 11 months,500000,253 TAMPINES ST 21,1.3532641,103.9481148,93.47957019925049,523.2439535494859,351.1559832118276,121.33131986561757,17,1,4,5
2024-09,TAMPINES,3 ROOM,231,TAMPINES ST 21,01 TO 03,67,New Generation,1985,59 years 05 months,425000,231 TAMPINES ST 21,1.3559412,103.9491704,164.8168809580839,647.0414418213074,496.9472028470765,165.8784039565052,23,1,1,4
2024-10,TAMPINES,3 ROOM,265,TAMPINES ST 21,10 TO 12,74,Model A,1984,59 years,508500,265 TAMPINES ST 21,1.3524535,103.9502389,81.44755531014478,,,136.1778391562183,19,0,0,4
2024-10,TAMPINES,3 ROOM,258,TAMPINES ST 21,01 TO 03,72,New Generation,1985,59 years 06 months,450000,258 TAMPINES ST 21,1.3543385,103.9500295,106.64575647192153,580.3663423120198,,167.22010417238772,19,1,0,4
2024-10,TAMPINES,3 ROOM,249,TAMPINES ST 21,04 TO 06,74,Model A,1984,59 years,460000,249 TAMPINES ST 21,1.3518684,103.9484633,127.83104963997758,622.0929113039331,423.31450553760567,266.7035297687776,16,1,3,5
2024-11,TAMPINES,3 ROOM,266,TAMPINES ST 21,10 TO 12,74,Model A,1984,58 years 09 months,480000,266 TAMPINES ST 21,1.3519657,103.9502377,27.557822967376037,,,96.81035010120269,17,0,0,3
2024-11,TAMPINES,3 ROOM,267,TAMPINES ST 21,10 TO 12,75,Model A,1983,57 years 10 months,485000,267 TAMPINES ST 21,1.3507728,103.9492592,138.42831109400308,762.047064911239,540.5280895568889,179.85807760414465,13,1,1,6
2024-11,TAMPINES,3 ROOM,269,TAMPINES ST 21,04 TO 06,75,Model A,1984,58 years 05 months,470000,269 TAMPINES ST 21,1.3507454,103.9480244,195.02957894813807,655.9576765076677,415.9625197397336,317.23326849284325,14,1,3,6
2024-12,TAMPINES,3 ROOM,271,TAMPINES ST 21,04 TO 06,75,Model A,1984,59 years,440000,271 TAMPINES ST 21,1.3498083,103.949578,45.064665053563864,,,177.07771202246036,12,0,0,5
2024-12,TAMPINES,3 ROOM,265,TAMPINES ST 21,07 TO 09,78,Model A,1984,58 years 11 months,478888,265 TAMPINES ST 21,1.3524535,103.9502389,81.44755531014478,,,136.1778391562183,19,0,0,4
2024-12,TAMPINES,3 ROOM,269,TAMPINES ST 21,04 TO 06,75,Model A,1984,58 years 05 months,470000,269 TAMPINES ST 21,1.3507454,103.9480244,195.02957894813807,655.9576765076677,415.9625197397336,317.23326849284325,14,1,3,6
2024-12,TAMPINES,3 ROOM,270,TAMPINES ST 21,01 TO 03,79,Model A,1985,60 years 02 months,460000,270 TAMPINES ST 21,1.3496301,103.9486352,73.91321563584452,790.2722195620585,538.8652879258324,277.640662634912,13,1,1,6
2024-12,TAMPINES,3 ROOM,270,TAMPINES ST 21,01 TO 03,75,Model A,1985,60 years 01 month,475000,270 TAMPINES ST 21,1.3496301,103.9486352,73.91321563584452,790.2722195620585,538.8652879258324,277.640662634912,13,1,1,6
2024-12,TAMPINES,3 ROOM,246,TAMPINES ST 21,07 TO 09,82,New Generation,1984,58 years 11 months,525000,246 TAMPINES ST 21,1.3532255,103.9472322,74.89232995458171,432.3379499140941,259.75128687590006,185.42021225010433,20,1,4,6
2024-01,TAMPINES,3 ROOM,273,TAMPINES ST 22,10 TO 12,77,Model A,1984,59 years 07 months,430000,273 TAMPINES ST 22,1.3486872,103.9504503,82.80697088370603,,,111.22380417490106,10,0,0,4
2024-01,TAMPINES,3 ROOM,291,TAMPINES ST 22,07 TO 09,73,Model A,1984,59 years 07 months,425000,291 TAMPINES ST 22,1.3500225,103.955182,210.141364587363,,,437.9053829471393,15,0,0,4
2024-01,TAMPINES,3 ROOM,291,TAMPINES ST 22,01 TO 03,73,Model A,1984,59 years 07 months,401888,291 TAMPINES ST 22,1.3500225,103.955182,210.141364587363,,,437.9053829471393,15,0,0,4
2024-01,TAMPINES,3 ROOM,277,TAMPINES ST 22,04 TO 06,76,Model A,1985,60 years 01 month,440000,277 TAMPINES ST 22,1.3472782,103.9511935,166.61536906745016,,487.32025759773603,168.58062208277434,12,0,2,4
2024-02,TAMPINES,3 ROOM,280,TAMPINES ST 22,04 TO 06,74,Model A,1984,59 years 06 months,426000,280 TAMPINES ST 22,1.3475352,103.9517028,149.60143700884146,,484.2934779018977,140.76506315762444,13,0,2,4
2024-02,TAMPINES,3 ROOM,297,TAMPINES ST 22,07 TO 09,73,Model A,1984,59 years 04 months,420000,297 TAMPINES ST 22,1.3511499,103.9547925,204.83138930696006,533.998440805792,,385.2411218031547,14,1,0,4
2024-03,TAMPINES,3 ROOM,295,TAMPINES ST 22,01 TO 03,73,Model A,1984,59 years 01 month,406000,295 TAMPINES ST 22,1.3507805,103.9549996,243.25983377309547,574.420118846527,,416.1761683591267,17,1,0,4
2024-03,TAMPINES,3 ROOM,287,TAMPINES ST 22,04 TO 06,74,Model A,1984,59 years 05 months,426000,287 TAMPINES ST 22,1.3491743,103.9542501,79.65311486788066,,,315.1484366172095,11,0,0,3
2024-03,TAMPINES,3 ROOM,272,TAMPINES ST 22,07 TO 09,73,Model A,1984,59 years 05 months,430000,272 TAMPINES ST 22,1.3491594,103.9502815,109.0474436151334,,,136.0901841807164,11,0,0,4
2024-04,TAMPINES,3 ROOM,286,TAMPINES ST 22,04 TO 06,74,Model A,1984,59 years 03 months,435000,286 TAMPINES ST 22,1.3495367,103.9529882,79.2193705316002,,,190.93236466477038,15,0,0,4
2024-04,TAMPINES,3 ROOM,282,TAMPINES ST 22,07 TO 09,74,Model A,1984,58 years 11 months,428000,282 TAMPINES ST 22,1.3477541,103.9524368,179.74664591170668,,478.2519936555986,158.3767482915165,12,0,2,4
2024-04,TAMPINES,3 ROOM,291,TAMPINES ST 22,10 TO 12,73,Model A,1984,59 years 04 months,426422,291 TAMPINES ST 22,1.3500225,103.955182,210.141364587363,,,437.9053829471393,15,0,0,4
2024-05,TAMPINES,3 ROOM,296,TAMPINES ST 22,04 TO 06,67,New Generation,1985,60 years 03 months,435000,296 TAMPINES ST 22,1.3509879,103.955482,222.89442036550486,554.2578727538881,,381.3221192540356,15,1,0,4
2024-05,TAMPINES,3 ROOM,274,TAMPINES ST 22,04 TO 06,73,Model A,1984,59 years 03 months,425000,274 TAMPINES ST 22,1.3482999,103.9500595,133.71580405782734,,,163.16258810049098,11,0,0,4
2024-06,TAMPINES,3 ROOM,297,TAMPINES ST 22,01 TO 03,73,Model A,1984,59 years,435000,297 TAMPINES ST 22,1.3511499,103.9547925,204.83138930696006,533.998440805792,,385.2411218031547,14,1,0,4
2024-06,TAMPINES,3 ROOM,285,TAMPINES ST 22,04 TO 06,78,Model A,1984,59 years 02 months,468000,285 TAMPINES ST 22,1.3500107,103.9528161,41.64652457400398,,,204.31454963073307,13,0,0,3
2024-06,TAMPINES,3 ROOM,293,TAMPINES ST 22,07 TO 09,73,Model A,1984,59 years,442000,293 TAMPINES ST 22,1.3503911,103.9549016,209.39920527243453,,,423.8250420857002,16,0,0,4
2024-07,TAMPINES,3 ROOM,295,TAMPINES ST 22,07 TO 09,73,Model A,1984,58 years 09 months,420000,295 TAMPINES ST 22,1.3507805,103.9549996,243.25983377309547,574.420118846527,,416.1761683591267,17,1,0,3
2024-07,TAMPINES,3 ROOM,287,TAMPINES ST 22,01 TO 03,74,Model A,1984,59 years,432000,287 TAMPINES ST 22,1.3491743,103.9542501,79.65311486788066,,,413.4156156169997,11,0,0,2
2024-07,TAMPINES,3 ROOM,275,TAMPINES ST 22,07 TO 09,73,Model A,1985,59 years 06 months,445000,275 TAMPINES ST 22,1.347813,103.9504093,138.0643289898296,,,276.09645178091796,12,0,0,3
2024-07,TAMPINES,3 ROOM,287,TAMPINES ST 22,01 TO 03,74,Model A,1984,59 years 01 month,400000,287 TAMPINES ST 22,1.3491743,103.9542501,79.65311486788066,,,413.4156156169997,11,0,0,2
2024-08,TAMPINES,3 ROOM,274,TAMPINES ST 22,01 TO 03,73,Model A,1984,59 years,435000,274 TAMPINES ST 22,1.3482999,103.9500595,133.71580405782734,,,284.2543693547333,11,0,0,3
2024-08,TAMPINES,3 ROOM,285,TAMPINES ST 22,07 TO 09,74,Model A,1984,59 years,450000,285 TAMPINES ST 22,1.3500107,103.9528161,41.64652457400398,,,230.4401201242327,13,0,0,2
2024-08,TAMPINES,3 ROOM,293,TAMPINES ST 22,07 TO 09,73,Model A,1984,58 years 11 months,427000,293 TAMPINES ST 22,1.3503911,103.9549016,209.39920527243453,,,449.7441193939946,16,0,0,3
2024-08,TAMPINES,3 ROOM,280,TAMPINES ST 22,04 TO 06,74,Model A,1984,59 years,440000,280 TAMPINES ST 22,1.3475352,103.9517028,149.60143700884146,,484.2934779018977,365.73125314720875,13,0,2,3
2024-08,TAMPINES,3 ROOM,295,TAMPINES ST 22,10 TO 12,73,Model A,1984,58 years 08 months,455000,295 TAMPINES ST 22,1.3507805,103.9549996,243.25983377309547,574.420118846527,,416.1761683591267,17,1,0,3
2024-09,TAMPINES,3 ROOM,296,TAMPINES ST 22,07 TO 09,67,New Generation,1985,59 years 11 months,442000,296 TAMPINES ST 22,1.3509879,103.955482,222.89442036550486,554.2578727538881,,381.3221192540356,15,1,0,3
2024-09,TAMPINES,3 ROOM,291,TAMPINES ST 22,07 TO 09,73,Model A,1984,58 years 11 months,470000,291 TAMPINES ST 22,1.3500225,103.955182,210.141364587363,,,485.7797495793266,15,0,0,3
2024-10,TAMPINES,3 ROOM,277,TAMPINES ST 22,04 TO 06,74,Model A,1985,59 years 06 months,435000,277 TAMPINES ST 22,1.3472782,103.9511935,166.61536906745016,,487.32025759773603,313.20636271711044,12,0,2,3
2024-10,TAMPINES,3 ROOM,284,TAMPINES ST 22,07 TO 09,74,Model A,1984,58 years 10 months,460000,284 TAMPINES ST 22,1.3491038,103.9526282,101.49654251270216,,,265.7964877319401,13,0,0,3
2024-10,TAMPINES,3 ROOM,283,TAMPINES ST 22,07 TO 09,84,Model A,1984,59 years,498800,283 TAMPINES ST 22,1.3486296,103.9528535,91.44737995757224,,,320.52791430930114,13,0,0,3
2024-10,TAMPINES,3 ROOM,275,TAMPINES ST 22,07 TO 09,73,Model A,1985,59 years 04 months,458000,275 TAMPINES ST 22,1.347813,103.9504093,138.0643289898296,,,276.09645178091796,12,0,0,3
2024-10,TAMPINES,3 ROOM,299A,TAMPINES ST 22,01 TO 03,65,Model A,2012,86 years 06 months,466000,299A TAMPINES ST 22,1.3500053,103.9539382,111.08384767991632,,,350.3536970669168,13,0,0,3
2024-10,TAMPINES,3 ROOM,283,TAMPINES ST 22,01 TO 03,74,Model A,1984,59 years,435000,283 TAMPINES ST 22,1.3486296,103.9528535,91.44737995757224,,,320.52791430930114,13,0,0,3
2024-11,TAMPINES,3 ROOM,297,TAMPINES ST 22,10 TO 12,73,Model A,1984,58 years 07 months,480000,297 TAMPINES ST 22,1.3511499,103.9547925,204.83138930696006,533.998440805792,,385.2411218031547,14,1,0,3
2024-12,TAMPINES,3 ROOM,275,TAMPINES ST 22,10 TO 12,73,Model A,1985,59 years 03 months,450000,275 TAMPINES ST 22,1.347813,103.9504093,138.0643289898296,,,276.09645178091796,12,0,0,3
2024-01,TAMPINES,3 ROOM,213,TAMPINES ST 23,04 TO 06,73,Model A,1985,60 years 03 months,406000,213 TAMPINES ST 23,1.3547953,103.9539356,142.72666816861437,175.06744621219758,,243.16567726493884,22,1,0,4
2024-01,TAMPINES,3 ROOM,214,TAMPINES ST 23,10 TO 12,67,New Generation,1985,61 years,430000,214 TAMPINES ST 23,1.3546625,103.9535298,103.90874836206036,217.43512431200776,,285.6928196248007,24,1,0,5
2024-01,TAMPINES,3 ROOM,217,TAMPINES ST 23,10 TO 12,67,New Generation,1986,61 years 01 month,410000,217 TAMPINES ST 23,1.3541682,103.9518618,120.2260212588462,400.8634371672387,,319.015156064247,18,1,0,6
2024-02,TAMPINES,3 ROOM,211,TAMPINES ST 23,07 TO 09,67,New Generation,1985,60 years 04 months,430000,211 TAMPINES ST 23,1.3540226,103.9548427,113.35755397672608,216.49777106659226,,143.55553757614345,20,1,0,3
2024-02,TAMPINES,3 ROOM,214,TAMPINES ST 23,04 TO 06,67,New Generation,1985,60 years 11 months,408000,214 TAMPINES ST 23,1.3546625,103.9535298,103.90874836206036,217.43512431200776,,285.6928196248007,24,1,0,5
2024-03,TAMPINES,3 ROOM,227,TAMPINES ST 23,04 TO 06,71,New Generation,1986,61 years 01 month,432000,227 TAMPINES ST 23,1.354708,103.9550027,44.918617688751496,140.14953972986402,,125.35706251347229,19,1,0,1
2024-03,TAMPINES,3 ROOM,227,TAMPINES ST 23,01 TO 03,73,New Generation,1986,61 years 01 month,437000,227 TAMPINES ST 23,1.354708,103.9550027,44.918617688751496,140.14953972986402,,125.35706251347229,19,1,0,1
2024-04,TAMPINES,3 ROOM,211,TAMPINES ST 23,04 TO 06,69,New Generation,1985,60 years 03 months,436000,211 TAMPINES ST 23,1.3540226,103.9548427,113.35755397672608,216.49777106659226,,143.55553757614345,20,1,0,3
2024-05,TAMPINES,3 ROOM,227,TAMPINES ST 23,07 TO 09,71,New Generation,1986,61 years,430000,227 TAMPINES ST 23,1.354708,103.9550027,44.918617688751496,140.14953972986402,,125.35706251347229,19,1,0,1
2024-05,TAMPINES,3 ROOM,226,TAMPINES ST 23,07 TO 09,73,Model A,1985,59 years 10 months,440000,226 TAMPINES ST 23,1.355518,103.9540092,85.59129994177071,119.7307507231333,,262.58907231513905,21,1,0,2
2024-06,TAMPINES,3 ROOM,228,TAMPINES ST 23,04 TO 06,67,New Generation,1985,59 years 08 months,435000,228 TAMPINES ST 23,1.3556035,103.9546521,100.46286909616175,55.29886798034171,,208.63102079652282,22,1,0,1
2024-06,TAMPINES,3 ROOM,212,TAMPINES ST 23,10 TO 12,73,Model A,1985,59 years 11 months,445000,212 TAMPINES ST 23,1.3544342,103.9544048,116.81045110962056,182.20893048900516,,186.72612120930046,21,1,0,3
2024-06,TAMPINES,3 ROOM,225,TAMPINES ST 23,01 TO 03,73,Model A,1984,59 years 07 months,435000,225 TAMPINES ST 23,1.3551586,103.9540128,118.46998739386116,140.8803121253786,,245.71150957137667,21,1,0,3
2024-07,TAMPINES,3 ROOM,225,TAMPINES ST 23,07 TO 09,73,Model A,1984,59 years 07 months,435000,225 TAMPINES ST 23,1.3551586,103.9540128,118.46998739386116,140.8803121253786,,245.71150957137667,21,1,0,3
2024-07,TAMPINES,3 ROOM,217,TAMPINES ST 23,10 TO 12,67,New Generation,1986,60 years 08 months,460000,217 TAMPINES ST 23,1.3541682,103.9518618,120.2260212588462,400.8634371672387,,319.015156064247,18,1,0,5
2024-07,TAMPINES,3 ROOM,213,TAMPINES ST 23,10 TO 12,73,Model A,1985,59 years 09 months,450000,213 TAMPINES ST 23,1.3547953,103.9539356,142.72666816861437,175.06744621219758,,243.16567726493884,22,1,0,4
